Proveedor,Texto breve material,Material,CATEGORIA,CEDIS MOTOS,Centro,SUCURSAL,TIPO DE SUCURSAL,Año,Mes,Día,Suma de Cantidad
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1146,MACROPAY JUCHITAN 16 DE SEPTIEMBRE,PLUS,2026,febrero,12,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1175,MACROPAY TAPACHULA 1A PONIENTE,CELULAR,2026,marzo,13,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1546,MACROPAY CINTALAPA AV CENTRAL,CELULAR,2026,abril,11,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1644,MACROPAY TUXTEPEC 20 DE NOV MERCADO,CELULAR,2026,mayo,10,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1644,MACROPAY TUXTEPEC 20 DE NOV MERCADO,CELULAR,2026,julio,4,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1771,MACROPAY TIERRA BLANCA CENTRO,CELULAR,2026,abril,8,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,marzo,21,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,marzo,19,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,SIN VENTA MOTOS,1196,MACROPAY VER PLAZA CRYSTAL L20,CELULAR,2026,enero,23,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,VENTA DINAMO,1141,MACROPAY SALINA CRUZ MAZATLAN,CELULAR,2026,julio,23,1
DINAMO,"MOTO DINAMO U5 150CC, AZUL",108691002,TRABAJO,VENTA DINAMO,1267,MACROPAY IXHUATAN LIBERTAD,CELULAR,2026,julio,10,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1189,MACROPAY AMOZOC 5 ORIENTE,CELULAR,2026,febrero,22,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1195,MACROPAY PUE LOMA BELLA L5,CELULAR,2026,marzo,31,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1417,MACROPAY PUE PLAZA CENTRO SUR LD1,CELULAR,2026,febrero,28,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1426,MACROPAY TIZAYUCA HIMNO NACIONAL,PLUS,2026,abril,3,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,mayo,14,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CDMX,1854,MACROPAY JOJUTLA CENTRO,PLUS,2026,marzo,20,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,PLUS,2026,abril,17,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS GDL,1862,MACROPAY PTO VALLARTA PLAZA CARACOL,CELULAR,2026,febrero,12,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS MID,1102,MACROPAY CHT AMERICAS L67,CELULAR,2026,marzo,10,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,PLUS,2026,marzo,23,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS MID,1916,MACROPAY TULUM CHEDRAUI L01 PLUS,PLUS,2026,abril,26,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS MID,1916,MACROPAY TULUM CHEDRAUI L01 PLUS,PLUS,2026,junio,5,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS SAN LUIS,1756,MACROPAY CD MADERO CENTRO 1RO DE MAYO,CELULAR,2026,julio,21,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1134,MACROPAY TUXTEPEC 20 DE NOV,PLUS,2026,abril,10,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1146,MACROPAY JUCHITAN 16 DE SEPTIEMBRE,PLUS,2026,enero,17,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1183,MACROPAY ESCUINTLA SERVIPLAZA L5,CELULAR,2026,julio,12,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1187,MACROPAY ARRIAGA CENTRAL SUR,CELULAR,2026,marzo,12,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1187,MACROPAY ARRIAGA CENTRAL SUR,CELULAR,2026,abril,9,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1200,MACROPAY LERDO DE TEJADA ENRIQUEZ,CELULAR,2026,junio,19,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1696,MACROPAY TAPACHULA PLAZA INN,CELULAR,2026,enero,24,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,CEDIS TAB PXGL,1901,MACROPAY MACUSPANA MOTOS,MOTOS,2026,junio,17,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,SIN VENTA MOTOS,1192,MACROPAY CHI TONALA LAS FLORES L12,CELULAR,2026,febrero,14,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,SIN VENTA MOTOS,1271,MACROPAY TUXTEPEC MULTIPLAZA L54,CELULAR,2026,enero,19,2
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,SIN VENTA MOTOS,1271,MACROPAY TUXTEPEC MULTIPLAZA L54,CELULAR,2026,enero,26,-1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,SIN VENTA MOTOS,1271,MACROPAY TUXTEPEC MULTIPLAZA L54,CELULAR,2026,febrero,13,0
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,VENTA DINAMO,1145,MACROPAY IXTEPEC 16 DE SEPTIEMBRE,CELULAR,2026,julio,24,1
DINAMO,"MOTO DINAMO U5 150CC, GRIS",108691003,TRABAJO,VENTA DINAMO,1147,MACROPAY TEHUANTEPEC HIDALGO,CELULAR,2026,junio,14,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,,1000,,,2026,marzo,6,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CDMX,1274,MACROPAY CIUDAD CARDEL AZUETA,CELULAR,2026,enero,6,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CDMX,1274,MACROPAY CIUDAD CARDEL AZUETA,CELULAR,2026,abril,24,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CDMX,1414,MACROPAY HUICHAPAN HIDALGO SAN JOSE,CELULAR,2026,abril,2,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,PLUS,2026,enero,31,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,PLUS,2026,marzo,19,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CULIACAN,1818,MACROPAY CULIACAN PABELLON LCA 2,CELULAR,2026,abril,18,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,PLUS,2026,marzo,11,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,PLUS,2026,abril,7,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS MID,1079,MACROPAY CUN ARCO NORTE,CELULAR,2026,abril,28,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS MID,1100,MACROPAY MID MOTOS CALLE 56,MOTOS,2026,mayo,3,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,marzo,3,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1124,MACROPAY TEAPA GREGORIO,CELULAR,2026,abril,6,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1144,MACROPAY JUCHITAN VALENTIN C,CELULAR,2026,febrero,21,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1177,MACROPAY TUX CALLE SEGUNDA,CELULAR,2026,junio,5,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1182,MACROPAY PIJIJIAPAN SEGUNDA NTE,CELULAR,2026,abril,20,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1200,MACROPAY LERDO DE TEJADA ENRIQUEZ,CELULAR,2026,enero,24,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1335,MACROPAY BERRIOZABAL CENTRAL NORTE L2,CELULAR,2026,junio,6,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1356,MACROPAY TEAPA CHACUIBA L9,CELULAR,2026,abril,29,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,marzo,1,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,SIN VENTA MOTOS,1227,MACROPAY EL TEJAR CARRETERA,CELULAR,2026,julio,9,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,SIN VENTA MOTOS,1671,MACROPAY MORELIA MACROPLAZA ESTADIO LF03,CELULAR,2026,marzo,20,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,VENTA DINAMO,1141,MACROPAY SALINA CRUZ MAZATLAN,CELULAR,2026,febrero,27,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,VENTA DINAMO,1411,MACROPAY CHAHUITES 16 DE SEPTIEMBRE,CELULAR,2026,febrero,1,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,VENTA DINAMO,1411,MACROPAY CHAHUITES 16 DE SEPTIEMBRE,CELULAR,2026,julio,16,1
DINAMO,"MOTO DINAMO U5 150CC, ROJO",108691001,TRABAJO,VENTA DINAMO,1553,MACROPAY UNION HIDALGO VICTORIA,CELULAR,2026,julio,16,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, GRIS",109138002,CUATRIMOTO,CEDIS CDMX,1404,MACROPAY HUEHUETOCA SORIANA L11,CELULAR,2026,agosto,4,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, GRIS",109138002,CUATRIMOTO,CEDIS CDMX,1414,MACROPAY HUICHAPAN HIDALGO SAN JOSE,CELULAR,2026,marzo,3,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, GRIS",109138002,CUATRIMOTO,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,CELULAR,2026,mayo,4,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, GRIS",109138002,CUATRIMOTO,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,julio,3,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, GRIS",109138002,CUATRIMOTO,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,PLUS,2026,abril,20,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS CDMX,1261,MACROPAY TUXPAN MERCADO,CELULAR,2026,agosto,3,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS CDMX,1414,MACROPAY HUICHAPAN HIDALGO SAN JOSE,CELULAR,2026,julio,24,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,junio,6,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,PLUS,2026,enero,16,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS TAB PXGL,1827,MACROPAY MINATITLAN MIGUEL HID MOTOS,MOTOS,2026,mayo,9,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,abril,9,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,VENTA DINAMO,1141,MACROPAY SALINA CRUZ MAZATLAN,CELULAR,2026,junio,3,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,VENTA DINAMO,1142,MACROPAY SALINA CRUZ PABELLON L5,CELULAR,2026,junio,27,1
DINAMO,"MOTO DINAMO XTREME RLX 200CC, ROJO",109138001,CUATRIMOTO,VENTA DINAMO,1544,MACROPAY SALINA CRUZ 5 DE MAYO,CELULAR,2026,agosto,11,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1160,MACROPAY CORDOBA CALLE 7,CELULAR,2026,agosto,4,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1190,MACROPAY PEROTE HUMBOLDT,PLUS,2026,febrero,28,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1248,MACROPAY TULANCINGO 1ERO DE MAYO,CELULAR,2026,julio,7,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1304,MACROPAY ECATEPEC LAS AMERICAS L25D,CELULAR,2026,marzo,26,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,febrero,1,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,febrero,17,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1869,MACROPAY JIUTEPEC CUAUHNAHUAC,PLUS,2026,marzo,12,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1870,MACROPAY ALAMO CENTRO,PLUS,2026,marzo,22,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1895,PUEBLA 18 PONIENTE,PLUS,2026,enero,18,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1897,MACROPAY VER CENTRO INDEPENDENCIA,PLUS,2026,enero,6,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1897,MACROPAY VER CENTRO INDEPENDENCIA,PLUS,2026,febrero,11,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1903,MACROPAY EZEQUIEL MONTES CENTRO,PLUS,2026,febrero,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,PLUS,2026,enero,18,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS CULIACAN,1864,MACROPAY DURANGO CENTRO B JUAREZ,PLUS,2026,abril,5,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,PLUS,2026,abril,17,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,PLUS,2026,junio,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1006,MACROPAY MID GARCIA REJON,CELULAR,2026,febrero,14,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1036,MACROPAY CHT HEROES 109,CELULAR,2026,enero,24,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1036,MACROPAY CHT HEROES 109,CELULAR,2026,marzo,12,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1058,MACROPAY BECAL CALLE 30,CELULAR,2026,abril,29,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1390,MACROPAY MID KUKULCAN L03,CELULAR,2026,julio,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1734,MACROPAY TIZIMIN MI PLAZA L 6,CELULAR,2026,marzo,25,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,enero,28,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,febrero,5,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,abril,6,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,MOTOS,2026,enero,31,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,MOTOS,2026,marzo,4,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,MOTOS,2026,abril,21,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1844,MACROPAY TULUM ARRICE MOTOS,MOTOS,2026,abril,27,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,marzo,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1522,MACROPAY SLP HIDALGO,CELULAR,2026,enero,31,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,PLUS,2026,julio,13,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,PLUS,2026,agosto,2,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,PLUS,2026,mayo,20,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,PLUS,2026,junio,25,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,PLUS,2026,marzo,21,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,PLUS,2026,junio,6,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,PLUS,2026,junio,10,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS SAN LUIS,1888,CD MANTE CENTRO,PLUS,2026,julio,31,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,CELULAR,2026,marzo,11,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,abril,21,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1546,MACROPAY CINTALAPA AV CENTRAL,CELULAR,2026,enero,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1699,MACROPAY HUIMANGUILLO BENITO JUAREZ,CELULAR,2026,mayo,15,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,enero,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,enero,18,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,abril,13,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1798,MACROPAY VER SAN ANDRES MOTOS,MOTOS,2026,febrero,13,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1798,MACROPAY VER SAN ANDRES MOTOS,MOTOS,2026,mayo,17,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,enero,15,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,febrero,28,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,marzo,16,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1803,MACROPAY COATZA MERCADO MORELOS,PLUS,2026,marzo,8,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1819,MACROPAY PARAISO CENTRO,PLUS,2026,marzo,14,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1819,MACROPAY PARAISO CENTRO,PLUS,2026,mayo,7,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,marzo,11,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,marzo,29,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,julio,21,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,marzo,6,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,marzo,2,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, BLANCO",108663001,TRABAJO,SIN VENTA MOTOS,1225,MACROPAY VER SORIANA L 1-2,CELULAR,2026,mayo,14,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1128,MACROPAY OCOTLAN  ALDANA,CELULAR,2026,marzo,7,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1158,MACROPAY TLAX LIRA,CELULAR,2026,agosto,9,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1189,MACROPAY AMOZOC 5 ORIENTE,CELULAR,2026,julio,10,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1261,MACROPAY TUXPAN MERCADO,CELULAR,2026,enero,17,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1274,MACROPAY CIUDAD CARDEL AZUETA,CELULAR,2026,febrero,8,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1293,MACROPAY OJO DE AGUA MULTI L 70,CELULAR,2026,abril,4,1
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",108663002,TRABAJO,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,abril,28,1
